2025-12-19 02:34:14,491 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:14,592 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:14,693 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:14,796 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:14,897 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:14,998 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,099 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,200 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,301 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,401 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,512 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,617 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,720 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,820 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:15,921 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,022 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,123 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,225 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,326 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,427 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,528 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,629 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,730 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,831 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:16,932 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,033 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,134 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,235 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,336 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,442 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,543 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,644 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,745 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,847 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:17,948 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
